gameId, Date,  Player_one, Country_P1, Player_two, Country_P2, SET-A_CONTEXT, SET-B_CONTEXT ,,,,,,,,,,,
 0a463050-d0b9-11e9-a380-efcf2a59dbde, Fri Sep 06 2019 08:14:37 GMT-0700 (Pacific Daylight Time),32930, USA,94236,  INDIA, False, True ,,,,,,,,,,,
S. No, Question#, Set, player, lossVal, time, loss-c1p1, loss-c1p2, loss-c2p1, loss-c2p2, actual_prob-c1p1, actual_prob-c1p2, actual_prob-c2p1, actual_prob-c2p2, sch_prob-c1p1, sch_prob-c1p2, sch_prob-c2p1, sch_prob-c2p2, Turns 
72,28,1,94236,0,3,13.34,0,12.84,9.51,,,,,,,,,
73,29,1,32930,1,3,13.34,0,15.34,9.51,,,,,,,,,
74,30,1,94236,0,3,13.34,0,15.34,9.51,,,,,,,,,
75,31,1,94236,0,2,13.34,0,15.34,9.51,,,,,,,,,
76,32,1,94236,0,2,13.34,0,15.34,9.51,,,,,,,,,
77,33,1,94236,0,2,13.34,0,15.34,9.51,,,,,,,,,
78,34,1,94236,0,3,13.34,0,15.34,9.51,0.14,0.86,0.52,0.48,0.2,0.8,0.6,0.4, 0 | 0 | 1 | 1 | 0 | 1 | 1 | 1 | 0 | 1
79,35,1,32930,1,1,13.34,0,17.01,9.51,,,,,,,,,
80,36,1,32930,0,1,13.34,0,17.01,9.51,,,,,,,,,
81,37,1,94236,1,2,13.34,0,17.01,12.01,,,,,,,,,
82,38,1,94236,0,2,13.34,0,17.01,12.01,,,,,,,,,
83,39,1,32930,1,3,13.34,0,18.68,12.01,,,,,,,,,
84,40,1,94236,0,3,13.34,0,18.68,12.01,,,,,,,,,
85,41,1,94236,1,2,13.34,0,18.68,14.51,,,,,,,,,
86,42,1,94236,0,5,13.34,0,18.68,14.51,,,,,,,,,
87,43,1,32930,0,2,13.34,0,18.68,14.51,,,,,,,,,
88,44,1,94236,0,2,13.34,0,18.68,14.51,,,,,,,,,
