gameId, Date,  Player_one, Country_P1, Player_two, Country_P2, SET-A_CONTEXT, SET-B_CONTEXT ,,,,,,,,,,,
 7fe4a660-d0b5-11e9-a380-efcf2a59dbde, Fri Sep 06 2019 07:49:16 GMT-0700 (Pacific Daylight Time),32441, USA,98778,  INDIA, False, True ,,,,,,,,,,,
S. No, Question#, Set, player, lossVal, time, loss-c1p1, loss-c1p2, loss-c2p1, loss-c2p2, actual_prob-c1p1, actual_prob-c1p2, actual_prob-c2p1, actual_prob-c2p2, sch_prob-c1p1, sch_prob-c1p2, sch_prob-c2p1, sch_prob-c2p2, Turns 
72,28,1,96055,0,4,1.67,1.67,2.5,14.5,,,,,,,,,
73,29,1,32441,0,9,1.67,1.67,2.5,14.5,,,,,,,,,
74,30,1,32441,0,4,1.67,1.67,2.5,14.5,,,,,,,,,
75,31,1,32441,0,3,1.67,1.67,2.5,14.5,,,,,,,,,
76,32,1,96055,0,4,1.67,1.67,2.5,14.5,,,,,,,,,
77,33,1,32441,0,5,1.67,1.67,2.5,14.5,,,,,,,,,
78,34,1,96055,1,8,1.67,3.34,2.5,14.5,0.43,0.57,0.91,0.09,0.4,0.6,1,0, 0 | 0 | 0 | 1 | 0 | 0 | 0 | 1 | 0 | 1
79,35,1,32441,1,3,1.67,3.34,3.5,14.5,,,,,,,,,
80,36,1,32441,0,4,1.67,3.34,3.5,14.5,,,,,,,,,
81,37,1,32441,0,5,1.67,3.34,3.5,14.5,,,,,,,,,
82,38,1,96055,0,6,1.67,3.34,3.5,14.5,,,,,,,,,
83,39,1,32441,1,2,1.67,3.34,4.5,14.5,,,,,,,,,
84,40,1,32441,0,3,1.67,3.34,4.5,14.5,,,,,,,,,
85,41,1,32441,0,9,1.67,3.34,4.5,14.5,,,,,,,,,
86,42,1,96055,0,5,1.67,3.34,4.5,14.5,,,,,,,,,
87,43,1,32441,1,3,1.67,3.34,5.5,14.5,,,,,,,,,
88,44,1,96055,0,4,1.67,3.34,5.5,14.5,,,,,,,,,
