gameId, Date,  Player_one, Country_P1, Player_two, Country_P2, SET-A_CONTEXT, SET-B_CONTEXT ,,,,,,,,,,,
 647933e0-d17e-11e9-8eb2-eb0c3dcf92ad, Sat Sep 07 2019 07:47:19 GMT-0700 (Pacific Daylight Time),40297, USA,80996,  INDIA, True, False ,,,,,,,,,,,
S. No, Question#, Set, player, lossVal, time, loss-c1p1, loss-c1p2, loss-c2p1, loss-c2p2, actual_prob-c1p1, actual_prob-c1p2, actual_prob-c2p1, actual_prob-c2p2, sch_prob-c1p1, sch_prob-c1p2, sch_prob-c2p1, sch_prob-c2p2, Turns 
74,30,1,40297,1,2,14.51,12.02,-,-,,,,,,,,,
75,31,1,80996,1,2,14.51,13.69,-,-,,,,,,,,,
76,32,1,80996,0,3,14.51,13.69,-,-,,,,,,,,,
77,33,1,80996,0,4,14.51,13.69,-,-,,,,,,,,,
78,34,1,80996,0,5,14.51,13.69,-,-,0.45,0.55,-,-,0.4,0.6,-,-, 0 | 0 | 1 | 1 | 0 | 0 | 1 | 1 | 1 | 1
79,35,1,40297,0,3,14.51,13.69,-,-,,,,,,,,,
80,36,1,40297,0,3,14.51,13.69,-,-,,,,,,,,,
81,37,1,80996,1,3,14.51,15.36,-,-,,,,,,,,,
82,38,1,80996,0,5,14.51,15.36,-,-,,,,,,,,,
83,39,1,40297,0,4,14.51,15.36,-,-,,,,,,,,,
84,40,1,40297,0,4,14.51,15.36,-,-,,,,,,,,,
85,41,1,80996,1,4,14.51,17.03,-,-,,,,,,,,,
86,42,1,80996,0,4,14.51,17.03,-,-,,,,,,,,,
87,43,1,80996,0,3,14.51,17.03,-,-,,,,,,,,,
88,44,1,80996,0,2,14.51,17.03,-,-,,,,,,,,,
