gameId, Date,  Player_one, Country_P1, Player_two, Country_P2, SET-A_CONTEXT, SET-B_CONTEXT ,,,,,,,,,,,
 46bfa0d0-d185-11e9-8eb2-eb0c3dcf92ad, Sat Sep 07 2019 08:36:35 GMT-0700 (Pacific Daylight Time),11316, USA,23583,  INDIA, True, False ,,,,,,,,,,,
S. No, Question#, Set, player, lossVal, time, loss-c1p1, loss-c1p2, loss-c2p1, loss-c2p2, actual_prob-c1p1, actual_prob-c1p2, actual_prob-c2p1, actual_prob-c2p2, sch_prob-c1p1, sch_prob-c1p2, sch_prob-c2p1, sch_prob-c2p2, Turns 
71,27,1,23583,1,2,14.84,14.52,-,-,,,,,,,,,
72,28,1,23583,0,5,14.84,14.52,-,-,,,,,,,,,
73,29,1,11316,1,2,16.51,14.52,-,-,,,,,,,,,
74,30,1,11316,0,5,16.51,14.52,-,-,,,,,,,,,
75,31,1,23583,1,2,16.51,17.02,-,-,,,,,,,,,
76,32,1,23583,0,2,16.51,17.02,-,-,,,,,,,,,
77,33,1,11316,0,5,16.51,17.02,-,-,,,,,,,,,
78,34,1,11316,1,10,18.18,17.02,-,-,0.43,0.57,-,-,0.4,0.6,-,-, 0 | 0 | 1 | 1 | 0 | 0 | 1 | 1 | 1 | 1
79,35,1,11316,1,5,20.68,17.02,-,-,,,,,,,,,
80,36,1,11316,1,10,23.18,17.02,-,-,,,,,,,,,
81,37,1,23583,1,2,23.18,18.69,-,-,,,,,,,,,
82,38,1,23583,0,8,23.18,18.69,-,-,,,,,,,,,
83,39,1,11316,1,10,25.68,18.69,-,-,,,,,,,,,
84,40,1,11316,1,10,28.18,18.69,-,-,,,,,,,,,
85,41,1,23583,1,3,28.18,20.36,-,-,,,,,,,,,
86,42,1,23583,0,4,28.18,20.36,-,-,,,,,,,,,
87,43,1,23583,0,3,28.18,20.36,-,-,,,,,,,,,
88,44,1,23583,0,2,28.18,20.36,-,-,,,,,,,,,
