gameId, Date,  Player_one, Country_P1, Player_two, Country_P2, SET-A_CONTEXT, SET-B_CONTEXT ,,,,,,,,,,,
 b489ab90-d0b5-11e9-a380-efcf2a59dbde, Fri Sep 06 2019 07:50:44 GMT-0700 (Pacific Daylight Time),63272, USA,82472,  INDIA, False, True ,,,,,,,,,,,
S. No, Question#, Set, player, lossVal, time, loss-c1p1, loss-c1p2, loss-c2p1, loss-c2p2, actual_prob-c1p1, actual_prob-c1p2, actual_prob-c2p1, actual_prob-c2p2, sch_prob-c1p1, sch_prob-c1p2, sch_prob-c2p1, sch_prob-c2p2, Turns 
75,31,1,63272,1,3,12,1.25,5,17,,,,,,,,,
76,32,1,82472,0,3,12,1.25,5,17,,,,,,,,,
77,33,1,63272,1,3,12,1.25,6.25,17,,,,,,,,,
78,34,1,82472,0,4,12,1.25,6.25,17,0.06,0.94,0.94,0.06,0,1,1,0, 0 | 1 | 0 | 1 | 0 | 1 | 0 | 1 | 0 | 1
79,35,1,63272,0,3,12,1.25,6.25,17,,,,,,,,,
80,36,1,82472,0,7,12,1.25,6.25,17,,,,,,,,,
81,37,1,63272,1,1,12,1.25,7.25,17,,,,,,,,,
82,38,1,82472,1,3,12,2.25,7.25,17,,,,,,,,,
83,39,1,63272,1,2,12,2.25,8.25,17,,,,,,,,,
84,40,1,82472,0,3,12,2.25,8.25,17,,,,,,,,,
85,41,1,63272,0,4,12,2.25,8.25,17,,,,,,,,,
86,42,1,82472,1,1,12,3.25,8.25,17,,,,,,,,,
87,43,1,63272,0,2,12,3.25,8.25,17,,,,,,,,,
88,44,1,82472,0,3,12,3.25,8.25,17,,,,,,,,,
