gameId, Date,  Player_one, Country_P1, Player_two, Country_P2, SET-A_CONTEXT, SET-B_CONTEXT ,,,,,,,,,,,
 75757cc0-d17a-11e9-8eb2-eb0c3dcf92ad, Sat Sep 07 2019 07:19:09 GMT-0700 (Pacific Daylight Time),27570, USA,12809,  INDIA, True, False ,,,,,,,,,,,
S. No, Question#, Set, player, lossVal, time, loss-c1p1, loss-c1p2, loss-c2p1, loss-c2p2, actual_prob-c1p1, actual_prob-c1p2, actual_prob-c2p1, actual_prob-c2p2, sch_prob-c1p1, sch_prob-c1p2, sch_prob-c2p1, sch_prob-c2p2, Turns 
73,29,1,27570,0,3,7.01,12.01,-,-,,,,,,,,,
74,30,1,27570,1,3,8.68,12.01,-,-,,,,,,,,,
75,31,1,12809,0,5,8.68,12.01,-,-,,,,,,,,,
76,32,1,12809,0,3,8.68,12.01,-,-,,,,,,,,,
77,33,1,27570,0,2,8.68,12.01,-,-,,,,,,,,,
78,34,1,27570,1,2,10.35,12.01,-,-,0.6,0.4,-,-,0.6,0.4,-,-, 0 | 0 | 1 | 1 | 0 | 0 | 1 | 1 | 0 | 0
79,35,1,27570,0,2,10.35,12.01,-,-,,,,,,,,,
80,36,1,27570,0,3,10.35,12.01,-,-,,,,,,,,,
81,37,1,12809,1,4,10.35,14.51,-,-,,,,,,,,,
82,38,1,12809,0,4,10.35,14.51,-,-,,,,,,,,,
83,39,1,27570,0,3,10.35,14.51,-,-,,,,,,,,,
84,40,1,27570,0,3,10.35,14.51,-,-,,,,,,,,,
85,41,1,12809,1,5,10.35,17.01,-,-,,,,,,,,,
86,42,1,12809,0,5,10.35,17.01,-,-,,,,,,,,,
87,43,1,27570,0,2,10.35,17.01,-,-,,,,,,,,,
88,44,1,27570,1,10,12.02,17.01,-,-,,,,,,,,,
