gameId, Date,  Player_one, Country_P1, Player_two, Country_P2, SET-A_CONTEXT, SET-B_CONTEXT ,,,,,,,,,,,
 b68e2390-d0b4-11e9-a380-efcf2a59dbde, Fri Sep 06 2019 07:43:38 GMT-0700 (Pacific Daylight Time),83080, USA,31479,  INDIA, False, True ,,,,,,,,,,,
S. No, Question#, Set, player, lossVal, time, loss-c1p1, loss-c1p2, loss-c2p1, loss-c2p2, actual_prob-c1p1, actual_prob-c1p2, actual_prob-c2p1, actual_prob-c2p2, sch_prob-c1p1, sch_prob-c1p2, sch_prob-c2p1, sch_prob-c2p2, Turns 
75,31,1,83080,0,4,10.84,0,0,17,,,,,,,,,
76,32,1,31479,0,5,10.84,0,0,17,,,,,,,,,
77,33,1,83080,0,4,10.84,0,0,17,,,,,,,,,
78,34,1,31479,1,7,10.84,1.25,0,17,0.08,0.92,0.99,0.01,0,1,1,0, 0 | 1 | 0 | 1 | 0 | 1 | 0 | 1 | 0 | 1
79,35,1,83080,0,3,10.84,1.25,0,17,,,,,,,,,
80,36,1,31479,0,5,10.84,1.25,0,17,,,,,,,,,
81,37,1,83080,0,3,10.84,1.25,0,17,,,,,,,,,
82,38,1,31479,0,9,10.84,1.25,0,17,,,,,,,,,
83,39,1,83080,0,3,10.84,1.25,0,17,,,,,,,,,
84,40,1,31479,0,8,10.84,1.25,0,17,,,,,,,,,
85,41,1,83080,0,4,10.84,1.25,0,17,,,,,,,,,
86,42,1,31479,0,6,10.84,1.25,0,17,,,,,,,,,
87,43,1,83080,0,3,10.84,1.25,0,17,,,,,,,,,
88,44,1,31479,0,4,10.84,1.25,0,17,,,,,,,,,
